"","id","post_url","timestamp","datetime","tags","body","date","topic","Students","Ideals","Health.Care","Jobs.Economy","pos","neg","pnratio","fit"
"769",11947787564,"http://wearethe99percent.tumblr.com/post/11947787564/i-had-a-son-at-17-and-have-been-working-diligently",1319633553,"2011-10-26 12:52:33 GMT","","I had a son at 17 and have been working diligently to improve our lives ever since.  I hold a Bachelor’s degree and am 6 credit hours shy of my Master’s degree. I became chronically ill in 2007 and was fired from my job after I exhausted all of my FMLA. I spent nearly two years homebound and suffering miserably because I had no medical insurance and was not able to work to obtain it.  I maxed out all of my credit cards paying rent and buying groceries.My car was repossessed. I finally got better and went back to work for a few years but just lost my job again, this time as the unwitting victim of workplace bullying. I cannot afford an attorney to fight this in court. When my current meds run out, I will have no medication and no insurance to refill my expensive prescriptions, making a relapse imminent. I owe over $40k in student loans and I cannot find a job. My son is now in college, racking up his own debt, and I am delivering pizzas in an attempt to keep him there. The prospect of someday owning a house is a pipe dream for me. Our parents always told us that if we worked hard and stayed responsible, everything would work out. Well it hasn’t. This is not the future I was promised. I did everything I was supposed to do and much more, and I have received NONE of the payoffs. This is not the American Dream. It’s a nightmare.I am now 37 and my quality of life is exactly the same as it was when I was 19. I am the 99%. ","2011-10-26",4,0.397849462365591,0.193548387096774,0,0.408602150537634,"63.7327858657601","120.627364046902","0.528344346818188","negative"
"770",11947779477,"http://wearethe99percent.tumblr.com/post/11947779477/i-am-pissed-i-have-worked-hard-i-have-not-spent",1319633526,"2011-10-26 12:52:06 GMT",""," I am pissed. I have worked hard. I have not spent money friviously. I didn’t blow up the economy. I didn’t take bailout money.  I am the 99% and I want “my country back!”","2011-10-26",2,0,0.642857142857143,0.357142857142857,0,"1.03127774142571","17.1191924966825","0.0602410272345239","negative"
"771",11947751089,"http://wearethe99percent.tumblr.com/post/11947751089/im-a-21-year-old-sophomore-in-college-i-had-to",1319633425,"2011-10-26 12:50:25 GMT","","I’m a 21 year old sophomore in college.I had to drop out for 2 years to try to earn more money for school.I started my second year of school four years after I graduated, with no money for school.My bills skyrocketed.My car insurance is through the roof, and covers nothing.My car need thousands of dollars of work, and I can’t afford to do anything about it.My job pays me near nothing, and after 9 months of job searches at hundreds of locations, and only 3 interviews, I’m ready to give up.I need surgery on my throat to remove what might be cancer, but I have no insurance, and no ability to pay for the surgery.I live like a vagrant with my girlfriend (who luckily cares enough to let me stay there for free) and I can barely afford to give her 20 dollars for groceries every week.My government could not care less about me, and I am done caring about my government. I am the 99 percent, and I want to make change.","2011-10-26",4,0.46551724137931,0,0,0.53448275862069,"55.9817407477883","51.8529654069422","1.07962467157748","neutral"
"772",11947743290,"http://wearethe99percent.tumblr.com/post/11947743290/i-am-a-veteran-of-operation-iraqi-freedom-and-a",1319633398,"2011-10-26 12:49:58 GMT","","I am a veteran of Operation Iraqi Freedom and a former police officer. Now I work nights as a security guard so I can go to school to become a teacher. My wife is a social worker with $100,000 in student loan debt. We’re making it now but know we’re just one bad break away from disaster. We fear what the future holds for our son.We are the 99% ","2011-10-26",4,0,0,0.296296296296296,0.703703703703704,"24.2844130953411","35.8723733129322","0.676967004203941","negative"
"773",11947738038,"http://wearethe99percent.tumblr.com/post/11947738038/luke-12-22-34-3-praying-for-the-99",1319633379,"2011-10-26 12:49:39 GMT",""," Luke 12:22-34 <3 Praying for the 99%#occupywallstoccupywallst.org","2011-10-26",1,1,0,0,0,"1.03127774142571","0.445453222112551","2.31512017476245","positive"
"774",11947680299,"http://wearethe99percent.tumblr.com/post/11947680299/i-am-a-24-year-old-graduate-student-i-worked-for",1319633178,"2011-10-26 12:46:18 GMT","","I am a 24-year-old graduate student. I worked for the City University of New York until they cut hundreds of jobs in July. Mine was one of them. I currently receive $73/week in New York State unemployment insurance. Because I’m a student at the school where I worked, NYS wont pay unemployment insurance for this job. I’m effectively being punished for being an excellent employee, and an excellent student.My job paid for half of my $4300/semester tuition, plus an hourly wage. I currently owe over $30,000 in student loans. I’ve watched my healthy bank account rapidly dissolve in order for me to pay my bills. I cry every night because of this.I’m finishing a degree in education. My dream is to be a teacher. There are no teaching jobs where I live. I can’t move away to find one, because I have no money!I have an excellent resume, with years of employment and relevant teaching experience, but no one will hire me. I’ve been in and out of doctors’ offices for two years with an undiagnosed illness. Without my mother’s health insurance and roof over my head, I would be seriously ill, AND homeless. Get your shit together, Washington, DC!I am the 99%occupywallst.orgOccupy Staten Island, NY!","2011-10-26",4,0.255555555555556,0.255555555555556,0,0.488888888888889,"64.42593304632","77.556721499357","0.830694384713698","negative"
"775",11947659802,"http://wearethe99percent.tumblr.com/post/11947659802/bcdatnigg",1319633107,"2011-10-26 12:45:07 GMT","","BCdatNigg","2011-10-26",1,NA,NA,NA,NA,"1.03127774142571","0.445453222112551","2.31512017476245","positive"
"776",11947633087,"http://wearethe99percent.tumblr.com/post/11947633087/my-husband-and-i-have-three-degrees-between-us",1319633018,"2011-10-26 12:43:38 GMT","","My husband and I have three degrees between us.  We both worked full time or nearly full time throughout our years in college and graduate school.  Now we find ourselves searching for employment and finding no jobs.  Neither of us had trust funds or other seemingly endless sources of money to pay for school, so we had to take out loans.  We were told that if we invested in ourselves through education and hard work, we would get good jobs.  We both want to teach and help change the world for the better.  But now, we are constantly struggling to make ends meet.  Neither of us has had health insurance in nearly a decade.   We somehow have to find jobs that can support us and pay back our student loans.  We don’t know yet how we are going to accomplish this.  The “American Dream” should not be for the few, the privileged, the greedy.  Occupy Atlanta. Occupy Wall Street.  The people are too big to fail.We are the 99%. ","2011-10-26",4,0,0,0.152542372881356,0.847457627118644,"65.11908022688","34.4860789518123","1.88827150566672","neutral"
"777",11947626543,"http://wearethe99percent.tumblr.com/post/11947626543/i-am-a-25-year-old-graduating-community-college",1319632997,"2011-10-26 12:43:17 GMT","","I am a 25 year old, graduating community college with a 3.0 GPA, 3 Associates degrees, and $15,000 in debt. All I’ve wanted to do since high school is to be an English teacher. I need at least a Bachelor’s degree to do so, which means university. I’ll be the first generation of my family to do so, and I want to be proud of that. But at $16,000 a semester, by the time I’m done with college and credentialing, I’ll have at least $100,000 in debt, all that so I can throw my hat into an increasingly small pool of available teaching positions, and yearly decreasing wages for teachers. I live in a state and a country that is supposed to provide the “most affordable” higher education. I’d like to own a vehicle some day, and maybe pay the rent on time just once and still be able to eat. But I can’t even get a “burger flipping” job because I’m “overqualified” and “over-educated.” Most of the people my age are the same way. We aren’t lazy, we aren’t hippies. We are passionate about what we want to do, but we don’t have much hope left that we can. We Are the 99%I’d like to add that I’ve been told pretty much from the get-go, in relation to those degrees I’ve paid so much for, that they will be “worth less than the paper they are printed on.” This has been repeated to me many times, in the same way that common knowledge is repeated. I don’t want to accept that I’ve sunken myself in debt getting degrees I needed to have for three pieces of paper that serve no purpose except to open the gateway to more debt, and another couple of pieces of paper that by the time I’m done with University will be about the same.There’s this assumption that people make that those of us that go to community college are just wasting our time and resources. That those of us that choose to drop out lose very little in the process. I beg to differ. There are a lot of people who were told in High School that Community level college was the way to go in regards to affordability in getting the general education requirements for a degree out of the way. In addition, we were led to believe that by acquiring that general education, it would ensure us entrance to a higher level college that so many of us could not afford and weren’t eligible for scholarships for at the time. Sound familiar? We got led by the nose here, and to give up the pursuit in favor of change that, let’s be completely honest, might not come about is truly a sacrifice that I can respect. Financial aid was designed to help those students who cannot balance a job and schooling. But many of us discovered, as I did, that even with a job, financial aid, and loans, it’s not enough. I managed three years in a run-down apartment, eating basically mac-and-cheese all the time with three other people, and I still could never pay the bills on time. I tell people that because there seems to be a curious assumption that we are somehow coasting on our parent’s money and time. Hate to break the hard news, but average cost of living where I am, and this is with no internet and no phone, is still over $1000. I am willing to bet hard cash, which I have very little of now, that it’s the same situation in more than just my town.But what hurts the worst is knowing that I’m not the only one who is sailing in this sinking boat. I know so many of my peers what are just as passionate, just as educated, and just as motivated to succeed as I am and as anyone I’ve ever known. But I can tell you right now that a lot of them are never going to see those dreams, and we’re all losing out because of it. The future is getting siphoned away, and it’s time for a change.We are the 99%.","2011-10-26",4,0.0485436893203883,0,0.281553398058252,0.669902912621359,"243.266691808419","183.144334591256","1.328278553368","neutral"
"778",11947606491,"http://wearethe99percent.tumblr.com/post/11947606491/i-attended-a-well-known-private-institution-for",1319632927,"2011-10-26 12:42:07 GMT","","I attended a well-known private institution for the first two years of my education. I knew it was completely out of my budget, with no college fund set up for me, and a family that couldn’t help pay for my education, but I decided to take the leap regardless because I know that in America, the name on your degree MATTERS. 2 years later, I can no longer afford the school and my parents can no longer cosign my loans due to bad credit scores. Despite almost $40,000 total in scholarships, I still owe over $100,000 in student loans for those 2 years ALONE. I am now attending and will graduate from a state university that I commute to daily. I live at home, a different home from where I grow up in. After 20 years of living in a moderately-sized 3-bedroom house for a 6-person family, we had to move temporarily to a cheaper rented house so we could put ours on the market. Despite setting a very low buying point, we have had no takers. If nobody buys the house within the next month or so, it will be foreclosed on, and the investment of the past 20 years will be gone. We can’t afford to rent here for long either, so I don’t know where my family (of 6, may I remind you) will go.I am LUCKY, and STILL SCREWED and TERRIFIED for my future! This is what the 99% is about. When you work as hard as my parents, paying to LIVE should not be this difficult. I’m not religious, but I still pray that I’ll be able to get a job out of college that will allow me to repay my loans while affording to move out on my own. I network with companies when possible and strive for perfect grades in school. I’m still not counting on it.We are the 99%. occupytogether.org","2011-10-26",4,0.00970873786407767,0.194174757281553,0.0194174757281553,0.776699029126214,"81.3143176433835","94.9236079544868","0.85662902407135","negative"
"779",11947601603,"http://wearethe99percent.tumblr.com/post/11947601603/i-am-a-published-author-who-despite-winning",1319632910,"2011-10-26 12:41:50 GMT","","I am a published author who, despite winning literary awards, was working 10-hour days for an online content mill to pay the bills.  The content mill folded last week without giving its writers any notice.  In the meantime, the CEO of the company just bought a $26 million mansion, and collects Ferraris.","2011-10-26",2,0.166666666666667,0.833333333333333,0,0,"9.47547003995745","18.5054868578024","0.512035706640291","negative"
"780",11947590578,"http://wearethe99percent.tumblr.com/post/11947590578/i-was-raised-by-depression-era-relatives-and-i",1319632871,"2011-10-26 12:41:11 GMT","","I was raised by Depression-era relatives and I know how to survive and thrive in America. I am a 52 year old, unemployed, unskilled American who has a college degree from a private university. I raised two wonderful children who are now grown and struggling to support themselves. I am afraid they will never realize their dreams. I am the 99%.Our system is not democratic or moral. It is ineffective in managing the health and wealth of our people. But the 99% lack knowledge and skills. We buy EVERYTHING. We do not know how to produce anything. We cannot take care of ourselves. We must learn how to.We cannot afford to oil the corporate consumer machine any longer. Learn skills; support small business; shop locally; barter and share goods. We are the 99%. Take back 100% of the choice.","2011-10-26",3,0.142857142857143,0.0892857142857143,0.767857142857143,0,"89.0653627613553","35.1792261323723","2.531760148055","positive"
"781",11947584799,"http://wearethe99percent.tumblr.com/post/11947584799/i-am-a-22-year-old-politically-active-artist-and",1319632850,"2011-10-26 12:40:50 GMT","","I am a 22 year old politically active artist and painter. I am a student at Otis College of Art and Design with thousands of dollars of student loans that will have me in debt for years. I depend on my parents financially, which makes me feel guilty as they struggle themselves. Because I am a full time student, I cant get a job, but even if i wanted one I couldn’t get one because you need job experience to get a job, but you need a job to get experience so I’m kinda stuck. I ride my bike for everyday transportation and dumpster dive for food because school and living costs are astronomical. I have been living in a tent at occupy LA because the fight for justice can be won if the many keep fighting!I AM THE 99%we are the 99%","2011-10-26",4,0,0,0.192307692307692,0.807692307692308,"39.7865033312847","34.4860789518123","1.15369750753279","neutral"
"782",11947579235,"http://wearethe99percent.tumblr.com/post/11947579235/im-23-ive-been-laid-off-from-my-last-2-jobs",1319632831,"2011-10-26 12:40:31 GMT","","I’m 23. I’ve been laid off from my last 2 jobs. The companies couldn’t afford to keep my locations open. In order to find a job, I need a car, in order to get a car, I need a job.I live with my parents and my dad was also laid off. He struggles with finding work and my mom is our sole supporter. The only reason I was able to go back to community college is because I received a B.O.G. Waiver. My goal is to become an educational counselor but I fear that encouraging kids to go to college will only make them part of the 99%, just like me.I am the 99%.occupywallst.org","2011-10-26",4,0,0,0,1,"65.11908022688","26.1492093145274","2.49028869070632","positive"
"783",11947551603,"http://wearethe99percent.tumblr.com/post/11947551603/i-will-soon-graduate-from-an-elite-academic",1319632738,"2011-10-26 12:38:58 GMT","","I will soon graduate from an elite academic institution with a piece of paper, $50k in debts, and no job.","2011-10-26",4,0,0.1,0,0.9,"8.78232285939751","8.78232285939751","1","neutral"
"784",11947547455,"http://wearethe99percent.tumblr.com/post/11947547455/occupywallst-org-act-while-they-are-watching",1319632723,"2011-10-26 12:38:43 GMT","","Occupywallst.orgAct while “they” are watching.","2011-10-26",3,0,0,1,0,"1.03127774142571","0.445453222112551","2.31512017476245","positive"
"785",11947533872,"http://wearethe99percent.tumblr.com/post/11947533872/loan-forgiveness-programs-for-public-servants-are",1319632677,"2011-10-26 12:37:57 GMT","","Loan forgiveness programs for public servants are no longer available through the state of New York.  Federal loan forgiveness programs for public servants with up to $40,000 in student loan debt are a sham and don’t make any practical sense.  Public servants deserve better treatment.“Wall St. got bailed out. I got sold out.”In solidarity,Joe","2011-10-26",2,0,0.724137931034483,0.137931034482759,0.137931034482759,"25.670707456461","9.47547003995745","2.70917509613869","positive"
"786",11947526397,"http://wearethe99percent.tumblr.com/post/11947526397/my-daughter-deserves-to-eat-good-healthy-food-and",1319632650,"2011-10-26 12:37:30 GMT","","My daughter deserves to eat good healthy food, and have nice clothes to wear. Me and her daddy work our asses off all week (away from our baby girl) at jobs we HATE for little pay to give her these things and more. When do WE get to relax?!? I am the 99%!!! -“OCCUPY DETROIT!!”","2011-10-26",1,0.727272727272727,0,0.272727272727273,0,"24.9775602759011","18.5054868578024","1.34973807864828","neutral"
"787",11947522133,"http://wearethe99percent.tumblr.com/post/11947522133/my-fathers-money-couldnt-buy-me-love-happiness",1319632635,"2011-10-26 12:37:15 GMT","","My father’s money couldn’t buy me love, happiness or health…But at least it’s paid for private schools, health insurance, and plenty of stuff I probably could’ve lived without.Now I’m 18, with crippling mental & physical health problems, next to no work experience, and no high school diploma.All my life, I’ve lived by my father’s wealth and other people’s goodwill, in constant fear of the day the rug gets pulled out from under me and I’m forced to try and swim against a tide that has even most NORMAL people struggling to stay afloat.I don’t know if that makes me the 1% or the 99% or BOTH, but I am 100% CERTAIN that things have got to change.","2011-10-26",1,0.583333333333333,0,0.1875,0.229166666666667,"58.0611822894681","35.8723733129322","1.61854867485271","neutral"
"788",11947510703,"http://wearethe99percent.tumblr.com/post/11947510703/i-am-a-32-year-old-divorced-mother-with-a-business",1319632594,"2011-10-26 12:36:34 GMT","","I am a 32 year old divorced mother with a business degree. I have had to move 8 times in the last 3 years and have now been homeless for 2 months. I have been in the workforce for 15 years and have never been fired or laid off…until now. I just lost my full-time job and they will soon be taking the van I live in. I’m worth more dead than alive. Think the OWS is a joke? Try living on $12K/yr. The problems of this economy can not be blamed on one man nor can one man be expected to solve them. However, it only takes one voice…walk in my shoes and you’ll sing the same song.Once upon a time there was a small group that stood against those in power. Against all odds they claimed victory and ensured our right to life, liberty, and the pursuit of happiness. Even though we were given these rights in the Constitution it is now illegal to take up arms (and apparently even protest) against a corrupt government. Yet, it is said that the pen is mightier than the sword. This is my pen and my voice.  ","2011-10-26",3,0.241935483870968,0.32258064516129,0.435483870967742,0,"65.8122274074399","68.5267046815121","0.960388037237627","negative"
"789",11947493962,"http://wearethe99percent.tumblr.com/post/11947493962/i-am-a-20-y-o-college-dropout-though-not-by",1319632534,"2011-10-26 12:35:34 GMT","","I am a 20 y/o college dropout, though not by choice. I was accepted to my dream school in NYC but to fund my education, I relied completely on loans. Neither of my parent’s finished college and, as a result, have continuously struggled for job and financial security. So it was a big deal for them to see me pursuing their unfinished dream. I maintained a 3.6 GPA, made Dean’s List, and was active in student government, all while working full-time on campus. But when I recieved my financial aid package for the coming year, I saw that not only had the tuition risen but my award amount was almost cut in half. Already 20k in debt and being unable to pay for my second year, I had no choice but to drop out. I am now working over 40 hr/wk, have no health insurance, paying upwards of $200/mo in loan payments for a college education that I was forced to abandon. Where’s the justice in that?","2011-10-26",4,0,0.147058823529412,0,0.852941176470588,"55.2885935672283","60.1898350442271","0.918570278961598","negative"
"790",11911599057,"http://wearethe99percent.tumblr.com/post/11911599057/we-started-off-great-then-economic-crash-plus",1319562027,"2011-10-25 17:00:27 GMT","","we started off great, then economic crash, plus job losses, and then arrears, and to top it off - bank bullies!We now own nothing and will start all over. I am the 99%occupywallst.org","2011-10-25",2,0,1,0,0,"24.9775602759011","17.1191924966825","1.45903846111559","neutral"
"791",11911581907,"http://wearethe99percent.tumblr.com/post/11911581907/as-a-child-i-survived-years-of-sexual-abuse-in",1319561987,"2011-10-25 16:59:47 GMT","","As a child I survived years of sexual abuse.  In adolescence I battled bullying, clinical depression and suicidal tendencies.  I refused to drop out of high school when my guidance counselor told me to because I didn’t want to be “yet another mentally ill person dependent on public welfare programs to survive.”  What kept me going was my dream of being a mental health therapist so I could use my experience to help others.  In college I defeated my binge-eating disorder.  In graduate school, I left my abusive fiancé with nothing but what I could shove in my car because I knew I would die if I stayed with him.  I still managed to graduate with my Master’s in Applied Clinical Psychology with a 3.97 GPA.                No one in NY State will hire me because I am unlicensed, but I cannot obtain a license without 3600 hours of documented supervised work experience.  Even the VA hospital rejected my offer to provide therapy services for free so I could obtain hours because it is a “liability issue.”  All of the things life threw at me couldn’t shatter my resolve to overcome and better myself… but the economy did.  Tomorrow I have an appointment to fill out paperwork for food stamps and Medicaid.  I am an unemployed unlicensed mental health therapist dependent on public welfare programs to survive.I am the 99%… Occupywallstreet.org","2011-10-25",4,0.396039603960396,0,0.138613861386139,0.465346534653465,"72.1769781642918","97.0030494961667","0.744069166270325","negative"
"792",11911511270,"http://wearethe99percent.tumblr.com/post/11911511270/i-am-19years-old-i-have-a-moderate-case-of",1319561822,"2011-10-25 16:57:02 GMT","","I am 19years old. I have a moderate case of Tourette’s Syndrome and a severe case of OCD. I have a part time job at a grocery store and go to community college full time. But in order to go to school, I had to move out of my parents’ house. I live with 2other students. We struggle to make rent, pay the bills, and buy food. To make things worse, my mother just recently past. My main concern when attending her funeral, “how will I pay rent? I’m missing 2weeks of work.” But very few people cared, especially my boss. I AM THE 99%occupywallst.org","2011-10-25",1,0.541666666666667,0,0,0.458333333333333,"25.670707456461","61.576129405347","0.416893814281088","negative"
"793",11911461293,"http://wearethe99percent.tumblr.com/post/11911461293/the-future-99-thestruggle",1319561708,"2011-10-25 16:55:08 GMT","","The Future 99%#TheStruggle ","2011-10-25",4,0,0,0,1,"1.03127774142571","0.445453222112551","2.31512017476245","positive"
"794",11911412084,"http://wearethe99percent.tumblr.com/post/11911412084/im-a-16-year-old-kid-from-canada-i-want-to-study",1319561594,"2011-10-25 16:53:14 GMT","","I’m a 16 year old kid from Canada. I want to study political science. I wear the mask because I am afraid the picture could stop me from getting a job as a politician. I’m afraid I won’t be able to get a job anyway since I have a conscience.The mask is plastic. The idea is much much more. We are the 99%occupywallst.org","2011-10-25",3,0,0,0.8,0.2,"25.670707456461","17.8123396772424","1.44117549528087","neutral"
"795",11911365501,"http://wearethe99percent.tumblr.com/post/11911365501/i-work-60-80-hour-weeks-liz-works-50-hour-weeks",1319561485,"2011-10-25 16:51:25 GMT","","I work 60-80 hour weeks. Liz works 50+ hour weeks. We are always doing something but I always feel behind. There is always something more that needs to be done. My shop hangs in the balance. The economy has taken it’s toll. Liz’s job has been on the verge of closing it’s doors for 3 years and now is closer than ever before. We have spent our savings and invested our lives. We are 1 bad month away from being homeless while working a combined total of 500 hours a month.A week in the life of a 99%’er. This is a very abridged version. So much missed.Monday:  5:00 time to drag my ass out of bed. Wake the wife and take meds to my son that has turrets’ and bi-polar.6:30 head to the gym. Run on the treadmill or the bike for 30 min and then 60 min of resistance with the group then off to the shower.8:30 start my word day. A work day does not take 8 hours any more. Son meets me at the shop around 1:00 and stays with me till around 5:30. The work day ends at 9:30 p.m.10:00 Get home and eat some dinner. Get my son ready for bed. Give the parrots a bit of love before getting them to bed as well.11:00 Bed time. Takes about an hour to wind down and fall asleep.Tuesday6:30 Time to get up again. No workout today so I get to sleep in. Wake up the wife. Get the birds out of bed and into daytime cages. Get my son his meds and wake him up and bring him to the shop with me for the day.8:00 stop to get a coffee on the way to the shop. Regular day at the shop today so I only work 10 hours. Leave the shop at 6:00. Go do some shopping with Liz (my wife) on the way home from work. This is part of our personal time together.7:30 get home from shopping and start on house chores. Living room and dining room both need cleaned. After that eat some dinner then work on my two trucks till 11:00 as they must be ready for Friday and this is the only free time I have to do it.11:30 go to bed. Fall asleep around 12:30Wednesday:5:00. Wake up Liz and get her moving so we can head to the gym. Move the bird from night time cages to day time and then go give my son his meds.6:30 head to the gym. Run on the treadmill or the bike for 30 min and then 60 min of boxing with the group then off to the shower.8:30 head to work with my morning coffee. Another late night. Work till 8:00pm. Go home and finish working on the trucks until 11:0011:30 head to bed. Sleep around 12:00Thursday:4:00 waking up early today as our son is headed off on a grand adventure. He has never been anywhere alone and this is his first real undertaking of solo travel. Get Liz and him up and off to the airport for him to fly to Ottawa  at 6:00.7:00 walk to work as Liz is at the airport with the boy. Grab a coffee on the way. Today is a short day at work. Leave work at 3:304:00 Head to doctors appointment to see a naturopath at 4:30 on the other side of town. Spend an hour with her and find I am doing rather well except for my lungs. They are never very good however.6:00 get home and have a real fast dinner. Spend some time with the birds and spend a bit of time missing my son.6:45 head to group class. This weeks class is about portion size and label reading. Getting healthy just never seams to stop. Group get out around 9:009:30 get home and pack up gear and trucks for tomorrow night.Head to bed at 11:00 and sleep around 12:00Friday:5:00 get up and wake Liz. Get the birds to the daytime cage. My boy is gone so no need to give him meds or a morning hug L then leave then house.6:30 head to the gym. Run on the treadmill or the bike for 30 min and then 60 min of resistance with the group then off to the shower.8:30 a regular word day today. Shut the shop down on time at 5:30. Head to the races. Me and the boys race from 6:00 to 11:00. Tired and my reflexes are off so end up in the b main in both classes.Get home at 11:30 and wind down. Head to bed around 12:30Saturday:7:00 Slept in today! Grab a coffee and head into the shop. Work at the shop until 6:00 even tho I close at 4:00 on Saturday. Head home.6:30 head to the gym. Workout from 7:00 to 8:00pm. Crazy hard working tonight. The weekend class is ALWAYS the hardest.9:00 get home and take some much needed personal time. Watch some tube and catch up on my reading for class. Tonight is going to be a crazy night.Our son is coming home tomorrow. As he has some challenges we need to make sure he makes every point of his adventure home. I went to bed at 12:00 and set my alarm for 2:00am. Got up at 2:00 and call him in Ottawa to get him up. It was 5:00 his time. Spent 30 min on the phone with him as he packed his bag and got set. At 3:00 spoke to him againto make sure he had not fallen alseep and that he was headed to the cab. At 3:30 he gets to the airport. To help him from freaking out we work out where he needs to go to check in. at 4:00  he has not gotten his boarding pass and headed to security. By 5:00 he is at the right bay and good to go. I nap for an hour then back on the phone to make sure he is awake and ready to board the plane. News come in that his plane now has a 4 hour late. I slept on the couch for 3 hours and then in bed for an hour. My loving wife woke me with a nice bowl of some yummy eggs!Sunday:12:00 head out to do some shopping. Out for 2 hours.2:00 get home and start on my chores that have piles up over the week. We live under a whack of oak tree’s and the leaves are falling. Spent almost 2 hours cleaning up our leaves as well as the leaves of the two places on either side of us.4:30 Clean the living room and help Liz in the kitchen.5:30 liz heads off to get the boy from the airport. I am tempted to sit down and relax while she is gone. I feel I have not done enough this week as some places in the house still need some help. So many things still to be done.6:00 I decide to say screw anything else and sit down and for the first time in 25 years watch some cartoons on the TV.","2011-10-25",1,0.859832635983264,0,0.140167364016736,0,"152.46001806625","128.964233684187","1.18218837665954","neutral"
"796",11911353116,"http://wearethe99percent.tumblr.com/post/11911353116/no-pell-grants-only",1319561456,"2011-10-25 16:50:56 GMT","","No pell grants, only unsubsidized/subsidized/parent loans.4.0 GPA, one of the top universities in the country. And they tell me I shouldn’t pay for things I can’t afford. So does that mean universities are only for child stars and trust-fund babies?","2011-10-25",4,0.0454545454545455,0.0909090909090909,0.227272727272727,0.636363636363636,"17.2265151579293","27.5355036756473","0.625611042414474","negative"
"797",11911347633,"http://wearethe99percent.tumblr.com/post/11911347633/my-husband-served-in-the-military-and-i-raised-two",1319561443,"2011-10-25 16:50:43 GMT","","My husband served in the military and I raised two boys, the oldest now 19 and in community college.  Often we struggled, with student loans, expenses, living paycheck-to-paycheck, as so many do.  We didn’t always ask for help from my family, but it was comforting to know it was available.  I’ve never been without medical or dental.   I’ve never gone hungry.   I’ve always had a roof over my head.  I’ve never been truly  poor. BUT I STAND WITH THOSE OF US WHO ARE!  I stand with those who go hungry, get denied or can’t afford medical, lose their homes, can’t get hired, with those who work hard for little.  I stand with those who get sent to war, risking life and limb— while corporations like Halliburton make BILLIONS off of suffering.  I stand with my children, who face an uncertain future, both in terms of the ECONOMY and the ENVIRONMENT.  I stand with those who have no one to turn to, andwith those who are a paycheck away from homelessness (that would be 33% of us)……all while 1% of our population have the wealth of 7 lifetimes or more, the average net worth being $14 MILLION!  They will NEVER know hunger.  They will NEVER be unable to afford medical.  They will NEVER need to ask anyone for help (except perhaps the 99% for a BAILOUT!).  They have the majority of the money and  the power. But WE THE PEOPLE still have our right to peaceably assemble, to free speech, and to a free and independent press.  And though the powers-that-be often succeed to divide and conquer us, we have rediscovered our collective VOICE.   Let’s continue to remind the 1% that our DEMOCRACY ISN’T A QUIET ONE!We are the 99%Occupywallst.orgOccupytucson.org","2011-10-25",3,0.308510638297872,0,0.5,0.191489361702128,"88.3722155807954","58.8035406831072","1.50283834194669","neutral"
"798",11911289427,"http://wearethe99percent.tumblr.com/post/11911289427/i-work-part-time-and-go-to-school-full-time-i",1319561307,"2011-10-25 16:48:27 GMT","","I work part time and go to school full time.I gave up my dream school for community college for fear of the 4 year debt of $160,000.I only went to my dream school one semester and still have $5,000 in student loans.I don’t think my community college degree in history is going to help me at all in life.I lose my low income health insurance in 6 months because I turn 21.But because I only work 22 instead of 30 hours a week at my job, I cannot get their health insurance.I am the only person in my house with a job, so I have to pay rent to my family to live here.Because of my student loans, I save everything just to pay back school,Therefore I have no car and haven’t driven in nearly 3-4 years.I know my life could be alot worse, but I know it could also be alot better.I am the 99%occupywallst.org","2011-10-25",4,0,0,0.0172413793103448,0.982758620689655,"32.0354582133129","52.5461125875021","0.60966371508389","negative"
"799",11911283365,"http://wearethe99percent.tumblr.com/post/11911283365/ever-since-middle-school-i-worried-about-how-i",1319561294,"2011-10-25 16:48:14 GMT","","Ever since middle school, I worried about how I was going to pay for college. I was afraid that my family could not afford to pay for college tuition and I still am. My dad is currently supporting our family of 5 and there is a possibility that he may lose his job. We would no longer have health insurance and a lot more. Now that the world is going through financial problems, it’s getting harder to get into a college. I have 2 younger siblings who are also worried about how to pay for their college tuition. We are the 99%","2011-10-25",4,0,0,0.0606060606060606,0.939393939393939,"17.2265151579293","44.2092429502172","0.389658677877103","negative"
"800",11911276424,"http://wearethe99percent.tumblr.com/post/11911276424/i-have-many-aspirations-to-get-a-house-a-good",1319561278,"2011-10-25 16:47:58 GMT","","I have many aspirations: to get a house, a good job, be able to support my family, have a great future with my future family. Yeah, typical American dream. Sadly, I may have to give it up due to our bad economy, college tuition has jumped up and I have to give up my dream colleges. I can no longer pursue my dream unless my grades are high. I stay up late every night just to keep up with school, and I still only get average grades. Since my family is low income, they can’t help me pay for college since they have to also worry about my sister. Sometimes I wonder if I can even go to college. Truth is, money makes the world, and only 1% gets it. I am the 99%.","2011-10-25",4,0,0,0.163265306122449,0.836734693877551,"66.5053745879999","53.2392597680621","1.24917917487455","neutral"
