id,post_url,timestamp,datetime,tags,body
12071587283,http://wearethe99percent.tumblr.com/post/12071587283/had-the-same-wonderful-assistant-manager-job-for-6,1319896361,2011-10-29 13:52:41 GMT,,"<p>Had the same wonderful Assistant Manager job for 6 years in busy, successful shop!<br/>Was up for Manager promotion!<br/><br/>Due to failing economy owners dissolved Manager position in name only.<br/>I received no raise.<br/>I received no promotion or title change.<br/>Owners then cut co-worker shifts &amp; hours.<br/>10 hours of me standing, working register AND being &#8220;Manager&#8221; alone with no help.<br/>Then they did away with LUNCH BREAKS.<br/>Forced me to have to leave.<br/><br/>Then they told me, after saying they couldn’t give a raise, hire more help, or give LEGAL lunch breaks:<br/>&#8220;You know you won&#8217;t find another job out there.&#8221;<br/><br/>They were right. Jokes on me. <br/>Unemployed for last 2 months.<br/><br/>..and I&#8217;m one of the lucky ones&#8230;<br/><br/>We are the 99% … What happened???<br/><br/>OccupyWallStreet.org</p>"
12071582200,http://wearethe99percent.tumblr.com/post/12071582200/my-parents-have-worked-hard-to-put-me-through,1319896350,2011-10-29 13:52:30 GMT,,"<p>My parents have worked hard to put me through school, but even with a law degree, I still might not have a job after graduation.  That terrifies me  Most of my friends are unemployed or underemployed, and my CAT gets better, cheaper healthcare than most humans.  Even worse, as a Camden resident (albeit temporary) I constantly meet people whom &#8220;the system&#8221; has failed.  </p><p>We are the 99%.  www.occupywallst.org </p>"
12071579290,http://wearethe99percent.tumblr.com/post/12071579290/im-20-years-old-i-dropped-out-of-college-after,1319896344,2011-10-29 13:52:24 GMT,,"<p><span class=""Apple-style-span"" style=""color: #444444; font-family: 'Helvetica Neue', HelveticaNeue, Helvetica, Arial, sans-serif; font-size: 14px; line-height: 19px;"">I’m 20 years old.  I dropped out of college after a year because, even with Financial Aid, I couldn’t afford state school.  I was homeless for a year and got arrested selling drugs for food/gas money.  My mother, who has her own massive debt, is gracious enough to let me stay with her.  I just lost my job trying to protect my state from hydrofracking with a non-profit.  I have to pay to be on probation, pay the court, pay lawyer fees and a student loan.  I was eating out of trash cans while I was in school and still do because I don’t want to eat my mother’s food.  It’s hard finding a job, especially as a felon, to pay these expenses.  And I dream of going back to school because I want to study creative writing so I can be happy instead of a slave.  I want to support myself and help out my mother but how can I?  And I am fortunate - this ain’t even that bad.  WE ARE THE 99%</span></p>"
12071575063,http://wearethe99percent.tumblr.com/post/12071575063/no-joy-yet,1319896335,2011-10-29 13:52:15 GMT,,<p>No joy yet</p>
12071561112,http://wearethe99percent.tumblr.com/post/12071561112/we-are-grad-students-at-a-large-state,1319896304,2011-10-29 13:51:44 GMT,,"<p>&#8220;WE ARE&#8230;&#8221;</p><p>Grad students at a large state university. We work 60 + hours a week for $15,000 a year or less. We&#8217;re facing an uncertain job market (even with M.A.s and Ph.D.s) and many of us are buried in student loan debt and rely on foodstamps.</p><p>We&#8217;re supposed to be the educators of the future!!</p><p>We are the 99%.</p>"
12071555694,http://wearethe99percent.tumblr.com/post/12071555694/i-serve-coffee-12-hours-per-week-for-7-hour-i-am,1319896292,2011-10-29 13:51:32 GMT,,"<p>I serve coffee 12 hours per week for $7/hour. I am terrible at my job, but I work so hard to do well. When I first went to the downtown L.A. protests at City Hall, I was there as a journalist covering the event. What I saw inspired me to put my press pass away and pick up a sign. It&#8217;s time to return the power to the people.</p>"
12071548495,http://wearethe99percent.tumblr.com/post/12071548495/nobody-does-it-alone-if-you-made-it-in-america,1319896276,2011-10-29 13:51:16 GMT,,"<p>Nobody does it alone.  If you made it in America it&#8217;s because you received the <strong>GIFT of America</strong>.  Stop the third world mentality of &#8220;<em>I&#8217;ve got mine, get your own</em>.&#8221;</p>"
12071539692,http://wearethe99percent.tumblr.com/post/12071539692/i-am-26-years-old-young-no-savings-no-steady-job,1319896256,2011-10-29 13:50:56 GMT,,<p>I am 26 years old(young) No savings No steady Job My partner can no longer afford to pay our mortgage We are borrowing money to survive So much is uncertain but what scares me the most? The undeniable sickening state our our planet!! Where are the bees that used to buzz around my house? Why and what are those planes spraying the our skies? Our planet is dying Our oceans are dying Animals are going extinct how many more signs do we need? </p><p>We must learn to live together or perish together as fools-MLKing</p><p>We have more power than we realize Let&#8217;s come together and create a better reality</p><p>LET BABYLON FALL!!</p><p>I am the 99% </p><p>Occupy Everything!!</p><p>occupywallst.org</p>
12071535896,http://wearethe99percent.tumblr.com/post/12071535896/down-here-in-louisiana-we-are-definitely-the-99,1319896248,2011-10-29 13:50:48 GMT,,<p>Down here in Louisiana &#8212;-we are definitely the 99%</p>
12071532514,http://wearethe99percent.tumblr.com/post/12071532514/i-was-a-single-mother-for-many-years-in-2003-i,1319896240,2011-10-29 13:50:40 GMT,,"<p>I was a single mother for many years,  In 2003 I earned my BA and got a job paying $1.00 less per hour than I made before I graduated.  In 2006 I bought an older modular home with the help of Acorn.  It was the only way I could buy.  Now I am upside down on a home that depreciates in value. My health insurance is minimal and does not cover behavioral health.  My youngest child has Asperger&#8217;s Syndrome and needs counseling and social skills training.  He is a freshman in high school.  My oldest child suffers from TMJ Disorder and depression.  Neither are covered by insurance.  My new husband of three weeks is an unemployed skilled laborer.  He applies for jobs but does ot hear anything.  It is a struggle to pay all the bills.  Food comes from the food bank.  Medical bills are only partially paid.  We have regular expenses for medications.  Car insurance is almost unaffordable, but cars are necessary to get to any jobs in our community. </p><p>I am in the last year of my graduate studies and have incurred over $65,000 in student loan debt.  It would be futile to quit school now because I would still owe the money and have nothing to show for it.  My eldest is a student teacher and is incurring her own debt during this last portion of her education.  Thankfully, her undergraduate work was fully covered by merit scholarships.</p><p>I have not been on government assistance since my children were much younger, and I do not wish to go back on it.  My husband cannot get health coverage until he finds a job that provides it, because we cannot afford the additional cost to add him to what little we have.</p><p>We are dedicated, hardworking people.  We just want to be in a position where we can give instead of take.  Is that too much to ask?</p><p>occupywallst.org</p>"
12071528334,http://wearethe99percent.tumblr.com/post/12071528334,1319896230,2011-10-29 13:50:30 GMT,,
12071525202,http://wearethe99percent.tumblr.com/post/12071525202/b-s-in-film-work-in-retail-net-worth-is,1319896223,2011-10-29 13:50:23 GMT,,<p>B.S. in Film</p><p>Work in retail</p><p>Net worth is negative</p><p>Girlfriend is out of work almost a year and staffing groups can&#8217;t find her a job.</p><p>Live with four other friends because rent is impossible to make otherwise.</p><p>I AM THE 99 PERCENT.</p>
12071494723,http://wearethe99percent.tumblr.com/post/12071494723/i-am-blessed-i-live-with-my-little-brother-and,1319896155,2011-10-29 13:49:15 GMT,,"<p>I am BLESSED. I live with my little brother and father &amp; a family friend. I&#8217;m unemployed but decided to do volunteer/community work &amp; get paid $20 a day when I help out. I eat well &amp; have a comfortable and safe place to stay. No, I don&#8217;t have health insurance. I need surgery. I have debt, medical debt, &amp; dropped out of college because I couldn&#8217;t afford it but I MAKE THE BEST OUT OF WHAT I HAVE IN FRONT OF ME! I used to be depressed but I learned to focus on the positive &amp; brought about more positive changes in my life inspite of the economy. I used to be without water, lights, and food. Even foodstamps and food from churches and food banks. I wish for everyone to dream big, focus on the positive changes &amp; make the best out of what you have b/c I&#8217;ve been there. We almost lost our house. BELIEVE IN YOURSELVES!!! I was on antidepressants and I realized I could get better on my own and stopped paying to get them. MEDS keep you in debt. Learn to be healed in a better way.! Be happy for what you have. I wear the same hoodie everyday &amp; love it. My family works as a team and supports one another. BE BLESSED; not stressed!!</p><p>THE OPTIMISTIC 99%!!!</p><p>OCCUPYWALLST.ORG</p>"
12071490358,http://wearethe99percent.tumblr.com/post/12071490358/i-graduated-high-school-with-high-honors,1319896146,2011-10-29 13:49:06 GMT,,"<p>I graduated high school with high honors, graduated with my AA, but had to take time off of college when my dad was out in disability after a motorcycle accident and could no longer help me pay for college. I&#8217;m now almost $20,000 in debt because of student loans for only ONE year of college. I work full-time and go to school full-time. I have no health insurance and a car that breaks down constantly. If I weren&#8217;t on foodstamps I wouldn&#8217;t eat. I AM THE 99%.</p>"
12071485759,http://wearethe99percent.tumblr.com/post/12071485759/we-lost-the-american-dream-we-were-living-the,1319896135,2011-10-29 13:48:55 GMT,,"<p>We lost the American dream</p><p>We were living the middle class American dream. My husband and I worked hard. We had both been self employed in the real estate industry for nearly our entire 33 years of marriage. The dream became a nightmare in 2008 when Wall Street and the Banking industry collapsed.<br/>We lost our income, our insurance, our home, our financial security, our self worth and self esteem. We cannot send our youngest son to college. We cannot buy another home because we had to declare bankruptcy and are still struggling to pay our bills. We have no savings, no job security. We are nearing 60 years of age. What will we do when we can no longer work but have no retirement funds? What if we get sick?</p><p>I am saddened about the direction this country is headed. Where is the compassion? Where is the common sense? Where is the pride in American made products? Where is that American dream? I will vote. I will loudly voice my opinion. I want this country to be a better place for us, my children and grand children. I want back the America I can be proud of. I am the 99%.</p>"
12071481905,http://wearethe99percent.tumblr.com/post/12071481905/50-000-in-student-loan-debt-1-running-car,1319896126,2011-10-29 13:48:46 GMT,,"<p>$50,000+ in student loan debt</p><p>1 running car</p><p>$10,000+ in medical bills</p><p>DESPITE having insurance!</p><p>DO not have credit cards</p><p>DO not have home or car loans</p><p><span style=""text-decoration: underline;"">DO</span> Have jobs</p><p><span style=""text-decoration: underline;"">DO</span> Have beautiful special needs children, adopted from foster system :)</p><p>We <span style=""text-decoration: underline;"">are</span> lucky! But we live paycheck to paycheck. No savings!</p><p>We are the 99%</p>"
12071478586,http://wearethe99percent.tumblr.com/post/12071478586/stop-letting-big-money-control-our-government,1319896118,2011-10-29 13:48:38 GMT,,<p>Stop letting big money control our government.</p>
12071469924,http://wearethe99percent.tumblr.com/post/12071469924/i-am-so-proud-of-my-brave-brothers-and-sisters,1319896099,2011-10-29 13:48:19 GMT,,<p>I am so proud of my brave brothers and sisters Occupying Everywhere! Change the World in 2012!</p>
12071467526,http://wearethe99percent.tumblr.com/post/12071467526,1319896094,2011-10-29 13:48:14 GMT,,
12071443866,http://wearethe99percent.tumblr.com/post/12071443866/i-drive-150-miles-to-a-job-where-i-have-asked-for,1319896041,2011-10-29 13:47:21 GMT,,"<p>i drive 150 miles to a job where i have asked for a raise four times only to be told they cannot afford it &#8212; then hired someone to do half of what i do for $100,000/year.</p><p>i have $9 in my bank acct. and $42,000 in studnet loans. i cannot finish my degree because my commute is too long to get to classes.</p><p>five years ago my house was worth $150,000 &#8212; now its worthy $60,000 and the foreclosures in my neighborhood have made it unsafe for my newborn son.</p><p>i can&#8217;t even afford to get married.</p><p>i am the 99%.</p><p>occuptywallst.org</p>"
12071439523,http://wearethe99percent.tumblr.com/post/12071439523/because-even-though-im-doing-fine-economic,1319896032,2011-10-29 13:47:12 GMT,,"<p>Because even though I&#8217;m doing fine, economic injustice isn&#8217;t okay with me, I&#8217;m the 99%.</p>"
12071433415,http://wearethe99percent.tumblr.com/post/12071433415,1319896018,2011-10-29 13:46:58 GMT,,
