id,Title,Founded,Founded-longdate,General email address,General phone,Location Name,Address 1,Address 2,City,City_sub,State,State_sub,Country,zip-postal,Latitude,Longitude,Occupation description,General Assembly,Donate Information,Occupation website,occupation_websites_extra1,occupation_websites_extra2,occupation_websites_extra3,occupation_websites_extra-other,Twitter_hashtag1,Twitter_hashtag2,Twitter_hashtag3,Twitter_hashtag-other,Twitter_account1,Twitter_account2,Twitter_account3,Twitter_account-other,Facebook1,Facebook2,Facebook-other,Newspaper URL,RSS1,RSS2,RSS-other,Meetup URL,Youtube1,Youtube2,Youtube-other,live_video1,live_video2,live_video-other,social_media_extra1,social_media_extra2,social_media_extra3,social_media_extra-other,Physical occupation occurring,Point of contact email addresses,Occupy Directory URL,Occupation_image-orig,Occupation_image-thumb
1aebcfc3-9d8c-8fb4-950b-919cd0c590ee,Occupy Eifel,,,george.marquet@yahoo.com,,,,,Bitburg,,,,Germany,,49.9723,6.52291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://directory.occupy.net/occupation/de/occupy-eifel,http://live.fga-directory.gotpantheon.com/sites/default/files/default_images/hemisphere-sketch-smsq.png,http://directory.occupy.net/sites/default/files/styles/occupation_thumb_med/public/images/occupations/icons/hemisphere-sketch-smsq.png
1b27654f-b046-1e34-cd99-5778bf666530,Occupy Calgary,10/15/11,15-Oct-11,info@occupycalgary.ca,,Olympic Plaza downtown,Centenary Park on St. Patrick's Island,,Calgary,,AB,,Canada,,51.0472,-114.041,,,,http://occupycalgary.ca/,http://occupiedcalgaryfreepress.wordpress.com/,,,,#OccupyCalgary,,,,@occupyYYC,@OccupyCalgary,,"@occupyYYC, @OccupyCalgary",https://www.facebook.com/OccupyCalgary,,,,http://occupiedcalgaryfreepress.wordpress.com/feed/,,,,,,,,,,http://occupycalgary.ca/content/index.php?page=catalogues&type=index&id=links,,,,,anajdi@shaw.ca,http://directory.occupy.net/occupation/ca/ab/occupy-calgary,http://live.fga-directory.gotpantheon.com/sites/default/files/images/occupations/icons/20111015occupycalgaryjv019.jpg,http://directory.occupy.net/sites/default/files/styles/occupation_thumb_med/public/images/occupations/icons/20111015occupycalgaryjv019.jpg
1b48e20b-9e7b-1554-59a7-1cfdb2904a9b,Occupy Waigani,,,,,,,,Waigani,,,,Papua New Guinea,,-9.42244,147.183,"The First National Goal and Directive Principle, as written in the Constitution of Papua New Guinea calls<br>â€œfor every person to be dynamically involved in the process of freeing himself or herself from every form of domination or oppression so that each man or woman will have the opportunity to develop as a whole person in relationship with othersâ€ù<br>A PEOPLE WHO ARE DOMINATED AND OPPRESSED WILL NEVER FLOURISH AS A NATION!",,,,,,,,,,,,@OccupyWaigani,,,@OccupyWaigani,https://www.facebook.com/OccupyWaigani,,,http://ourpacificways.wordpress.com/2012/04/11/occupy-waigani-how-we-are-better-than-them/,,,,,,,,,,,,,,,,,http://directory.occupy.net/occupation/pg/occupy-waigani,http://live.fga-directory.gotpantheon.com/sites/default/files/images/occupations/icons/u40qs.jpg,http://directory.occupy.net/sites/default/files/styles/occupation_thumb_med/public/images/occupations/icons/u40qs.jpg
1b7aacaf-2832-4d14-b5f5-7ed508cd3667,Occupy Kamloops,10/15/11,15-Oct-11,occupykamloops@gmail.com,,,,,Kamloops,,BC,,Canada,,50.6745,-120.327,"Mission<br>To build a movement against financial inequality and corporate domination, in the spirit of Occupy Wall St. Our 'real' mission is being decided at our events by those attending. Bring an open mind and a willingness to discuss, and create, the kind of movement you want to see with other attendees. The future is in the hands of the people.<br>Description<br>We are occupying our minds, our city, our hearts, our lives! Since the physical occupation ended, we have been having weekly meetings. Check out our website for Calendar listings of meetings, working groups, and workshops.<br>Tell your friends, your neighbours, your coworkers. We are the 99%. Together we are strong, and now we know it.",,,http://occupykamloops.org/,,,,,,,,,@OccupyKamloops,,,@OccupyKamloops,http://facebook.com/OccupyKamloops,,,,,,,,,,,,,,,,,,,aeoliastune@yahoo.com,http://directory.occupy.net/occupation/ca/bc/occupy-kamloops,http://live.fga-directory.gotpantheon.com/sites/default/files/images/occupations/icons/62477692062c4d048e7bz.jpg,http://directory.occupy.net/sites/default/files/styles/occupation_thumb_med/public/images/occupations/icons/62477692062c4d048e7bz.jpg
1b9a80c2-822b-c444-f163-5214b258c25e,Occupy Sidi Bouzid,12/7/10,7-Dec-10,,,governor's office,,,Sidi Bouzid,,,,Tunisia,,35.8307,-85.9787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://directory.occupy.net/occupation/tn/occupy-sidi-bouzid,,
1ba146d6-6f67-cdd4-c185-1c059494284b,Occupy Jonesboro,,,,501-269-0026,,,,Jonesboro,,AR,,United States,,35.8353,-90.7051,,,,http://occupyjonesboro.weebly.com/index.html,,,,,,,,,,,,,http://facebook.com/pages/Occupy-Jonesboro/244125768969543,,,,,,,,,,,,,,,,,,,"occupyarkansas@gmail.com,  danielsdoyle@gmail.com",http://directory.occupy.net/occupation/us/ar/occupy-jonesboro,,
1bf21c3a-bbdb-02d4-7d7b-1925507c6174,Occupy Milano,10/15/11,15-Oct-11,occupyitaly@gmail.com,,Piazza Duomo,Piazza Fontana,,Milano,,MI,,Italy,,45.4632,9.19466,,,,http://occupyitaly.org,,,,,,,,,@OccupyMilano,@occupyitaly,,"@OccupyMilano, @occupyitaly",http://facebook.com/groups/noi.siamotuttuno/,https://www.facebook.com/occupymilano,,,,,,,http://youtube.com/occupymilano,,,,,,,,,,,michaelzolo@libero.it,http://directory.occupy.net/occupation/it/mi/occupy-milano,http://live.fga-directory.gotpantheon.com/sites/default/files/images/occupations/icons/3205563027919964035642979346368893001403201874277287n.jpg,http://directory.occupy.net/sites/default/files/styles/occupation_thumb_med/public/images/occupations/icons/3205563027919964035642979346368893001403201874277287n.jpg
1c0d5018-48bb-b254-1531-b0a00ada5dc9,Occupy Isle of Wight,,,,,,,,Isle of Wight,,,,United Kingdom,,50.6711,-1.32524,,,,,,,,,,,,,@OccupyIoW,,,@OccupyIoW,,,,,,,,,,,,,,,,,,,,,http://directory.occupy.net/occupation/gb/occupy-isle-wight,http://live.fga-directory.gotpantheon.com/sites/default/files/images/occupations/icons/occupy-iw-logo.jpg,http://directory.occupy.net/sites/default/files/styles/occupation_thumb_med/public/images/occupations/icons/occupy-iw-logo.jpg
1c135a8a-4da8-e0a4-cd87-fa823bcc94a4,Occupy Lexington KY,9/29/11,29-Sep-11,,859-231-2122,"Downtown, near the JP Morgan Chase Bank",,,Lexington,,KY,,United States,,38.0486,-84.5003,,,http://www.occupylexingtonky.org/donations,http://occupylexky.org,,,,,,,,,@OccupyLexKy,,,@OccupyLexKy,http://facebook.com/pages/OccupyLexingtonKY/120415481398534,,,,http://www.occupylexingtonky.org/?feed=rss2,,,,,,,,,,,,,,,,http://directory.occupy.net/occupation/us/ky/occupy-lexington-ky,,
1c42dd26-8bca-eca4-15da-d3a106425df6,Occupy Belo Horizonte,10/15/11,15-Oct-11,15o.minas@riseup.net,,PraÃ§a da AssemblÃ©ia,,,Belo Horizonte,,MG,,Brazil,,-19.9191,-43.9386,,,,http://ocupabh.org,http://anonymousbh.tk/,http://movimentobh.forumeiros.com/,,,,,,,@ocupabh,@ANONYMOUSBH,@BrazilAnon,"@ocupabh, @ANONYMOUSBH, @BrazilAnon",https://www.facebook.com/groups/234080779962554/,,,,,,,,http://www.youtube.com/user/mranonymousbh,,,,,,,,,,,,http://directory.occupy.net/occupation/br/mg/occupy-belo-horizonte,http://live.fga-directory.gotpantheon.com/sites/default/files/images/occupations/icons/belo-monte-occupa1.jpg,http://directory.occupy.net/sites/default/files/styles/occupation_thumb_med/public/images/occupations/icons/belo-monte-occupa1.jpg
1c5d42cf-8f5d-bff4-c9b2-babf6132f405,Occupy Grand Forks,,,,,,,,Grand Forks,,ND,,United States,,47.9241,-97.032,,,,http://occupygf.org,,,,,,,,,,,,,http://facebook.com/occupy.gf.egf,,,,,,,http://meetup.com/occupytogether/Grand-Forks-ND/,,,,,,,,,,,,,http://directory.occupy.net/occupation/us/nd/occupy-grand-forks,,
1c995f1e-7f6b-f294-d5f7-65f0a06e9bd7,Occupy Hopkinsville,,,,,,,,Hopkinsville,,KY,,United States,,36.8673,-87.4877,,,,,,,,,,,,,,,,,http://www.facebook.com/pages/Occupy-Hopkinsville/278699942152150,,,,,,,,,,,,,,,,,,,,http://directory.occupy.net/occupation/us/ky/occupy-hopkinsville,,
1cb9bcff-1df5-00c4-b1e5-abf5504e4585,Occupy Doylestown,,,,267-879-2602,,,,Doylestown,,PA,,United States,,40.31,-75.1317,,,,,,,,,,,,,,,,,,,,,,,,http://www.meetup.com/occupytogether/Doylestown-PA/,,,,,,,,,,,,,http://directory.occupy.net/occupation/us/pa/occupy-doylestown,,
1d5b4c2a-28d5-1bc4-d979-0763789d0925,Occupy Maastricht,10/15/11,15-Oct-11,,,Markt,,,Maastricht,,,,Netherlands,,50.8498,5.68827,,,,,,,,,,,,,@occupymaastric,,,@occupymaastric,https://www.facebook.com/pages/Occupy-Maastricht/177814408968206,,,,,,,http://www.meetup.com/occupytogether/Maastricht-NL/,http://www.youtube.com/watch?v=quiK1ZtWYdU,http://www.youtube.com/watch?v=8QgklRBCV_c,,,,,http://www.tumblr.com/tagged/occupy-maastricht,,,,,,http://directory.occupy.net/occupation/nl/occupy-maastricht,http://live.fga-directory.gotpantheon.com/sites/default/files/images/occupations/icons/6365124023f50bbbd617m.jpg,http://directory.occupy.net/sites/default/files/styles/occupation_thumb_med/public/images/occupations/icons/6365124023f50bbbd617m.jpg
1d5b4c2a-28d5-1bc4-d979-0763789d0925,Occupy Maastricht,10/15/11,15-Oct-11,,,Markt,,,Maastricht,,,,Netherlands,,50.8498,5.68827,,,,,,,,,,,,,@occupymaastric,,,@occupymaastric,https://www.facebook.com/pages/Occupy-Maastricht/177814408968206,,,,,,,http://www.meetup.com/occupytogether/Maastricht-NL/,http://www.youtube.com/watch?v=quiK1ZtWYdU,http://www.youtube.com/watch?v=8QgklRBCV_c,,,,,http://www.tumblr.com/tagged/occupy-maastricht,,,,,,http://directory.occupy.net/occupation/nl/occupy-maastricht,http://live.fga-directory.gotpantheon.com/sites/default/files/default_images/hemisphere-sketch-smsq.png,http://directory.occupy.net/sites/default/files/styles/occupation_thumb_med/public/images/occupations/icons/hemisphere-sketch-smsq.png
1d73c0a2-0fba-9594-2199-bb04ce21f625,Occupy Charlottesville,10/14/11,14-Oct-11,,434-305-5018,also known as OccupyCville,in Lee Park (N. 1st S St. & Market,,Charlottesville,,VA,,United States,,38.0315,-78.4811,,,,http://occupycville.org/?page_id=2,,,,,,,,,,,,,http://www.facebook.com/pages/Occupy-Charlottesville/259188717452769,,,,,,,http://www.meetup.com/occupytogether/Charlottesville-VA/,,,,,,,,,,,,,http://directory.occupy.net/occupation/us/va/occupy-charlottesville,,
1d991c68-dca5-d7b4-718b-93781b988f11,Occupy Bristol TN,,,,,,,,Bristol,,TN,,United States,,36.5951,-82.1887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://directory.occupy.net/occupation/us/tn/occupy-bristol-tn,http://live.fga-directory.gotpantheon.com/sites/default/files/default_images/hemisphere-sketch-smsq.png,http://directory.occupy.net/sites/default/files/styles/occupation_thumb_med/public/images/occupations/icons/hemisphere-sketch-smsq.png
1da0c29b-ce2d-2d04-59d5-3ecc5e717307,Occupy Ottawa,10/15/11,15-Oct-11,info.occupyottawa@gmail.com,613-400-4691,Confederation Park,,,Ottawa,,ON,,Canada,,45.4215,-75.6972,"Occupy Ottawa is a peaceful, vibrant, grassroots movement of many colors, genders and political persuasions. We are citizens, voters, workers, parents, professionals, students, activists and unemployed workers. We Are The 99% that will no longer tolerate the greed and corruption of the 1%.<br>Occupy Ottawa is independent of the Occupy Wall Street and other local and global ""occupy"" movements. But we share the same values and philosophy. We have come together in solidarity with ordinary citizens across the world who are mobilizing to resist the rise of crony capitalism and the collapse of accountability. We share a common concern with other global ""occupy"" movements: that money, backed by a legion of lawyers, lobbyists and the force of arms, controls our economic and political systems. Current monetary policies enacted through globalization and privatization are harming the majority.<br>We are outraged that the top one per cent of earners are improving their incomes at the expense of the remaining 99 per cent. Here in Canada, individuals making approximately $200,000 annually in total income are in the top one per cent of earners. Every day, many middle- and low-income earners are being left behind. As the privilege of the powerful grows, and the protections that shield ordinary citizens from the volatility of market cycles are shredded for the benefit of the few.<br>Occupy Ottawa seeks to separate money from politics and improve the countryâ€™s infrastructure to fix healthcare, education, environment and the economy.",,donations.occupyottawa@gmail.com,http://occupyottawa.ca,http://occupyottawa.ca/blog-page,http://www.flickr.com/search/?q=occupy%20ottawa&f=hp,http://www.occupiedottawa.org/,,,,,,@OccupyOttawa,@Occupy_Ottawa,,"@OccupyOttawa, @Occupy_Ottawa",http://facebook.com/pages/Occupy-Ottawa/262695307103548,Occupied Ottawa Facebook Page,Facebook Group,,http://occupyottawa.ca/rss.xml,,,,http://www.youtube.com/user/MediaOccupyOttawa,,,http://www.occupiedottawa.org/livestreaming/,,,http://www.tumblr.com/tagged/occupy+ottawa,,,,,,http://directory.occupy.net/occupation/ca/on/occupy-ottawa,http://live.fga-directory.gotpantheon.com/sites/default/files/images/occupations/icons/newsoccupyjean-gabriel-baisi.jpg,http://directory.occupy.net/sites/default/files/styles/occupation_thumb_med/public/images/occupations/icons/newsoccupyjean-gabriel-baisi.jpg
1dba4999-cdf3-9184-c517-9885cd84c5b7,Occupy Lisbon,10/15/11,15-Oct-11,jojobader@gmail.com,,Parliament,Marques de Pombal Square,,Lisbon / Lisboa,,,,Portugal,,38.7658,-9.17853,,,,,,,,,,,,,@OcuparLisboa,@obstgegenrechz,,"@OcuparLisboa, @obstgegenrechz",http://facebook.com/ocuparlisboa,,,,,,,,,,,,,,,,,,,,http://directory.occupy.net/occupation/pt/occupy-lisbon,http://live.fga-directory.gotpantheon.com/sites/default/files/images/occupations/icons/2712.jpg,http://directory.occupy.net/sites/default/files/styles/occupation_thumb_med/public/images/occupations/icons/2712.jpg
1dbe51a6-c8c7-8ae4-7d28-38671dea37af,Occupy Salvador,10/15/11,15-Oct-11,,,PraÃ§a de Ondina,,,Salvador,,BA,,Brazil,,-12.97,-38.5046,,,,http://ocupasalvador.org,,,,,,,,,@OcupaSalvador,,,@OcupaSalvador,http://facebook.com/OcupaSalvador,,,,http://www.ocupasalvador.org/feed/,http://ocupasalvador.wordpress.com/category/clipping/,,http://meetup.com/occupytogether/Salvador-BR/,,,,http://livestream.com/anonymousBR,,,,,,,,,http://directory.occupy.net/occupation/br/ba/occupy-salvador,http://live.fga-directory.gotpantheon.com/sites/default/files/images/occupations/icons/img3356.jpg,http://directory.occupy.net/sites/default/files/styles/occupation_thumb_med/public/images/occupations/icons/img3356.jpg
1dc7d2a3-444e-fb84-6196-4b7093dd503a,Occupy Canton GA,,,,,,,,Canton,,GA,,United States,,34.2368,-84.4908,,,,,,,,,,,,,,,,,,,,,,,,http://www.meetup.com/occupytogether/Canton-GA/,,,,,,,,,,,,,http://directory.occupy.net/occupation/us/ga/occupy-canton-ga,http://live.fga-directory.gotpantheon.com/sites/default/files/default_images/hemisphere-sketch-smsq.png,http://directory.occupy.net/sites/default/files/styles/occupation_thumb_med/public/images/occupations/icons/hemisphere-sketch-smsq.png
1dfc14c0-50e4-1884-cdf9-1910b199b058,Occupy University of Maryland,,,,,University of Maryland,,,College Park,,MD,,United States,,38.9807,-76.9373,,,https://www.wepay.com/donate/OccupyUMD,http://occupyumd.blogspot.com,,,,,,,,,@occupyumd,,,@occupyumd,http://facebook.com/groups/256173684424884,,,,,,,http://meetup.com/occupytogether/College-Park-MD/,,,,,,,,,,,,,http://directory.occupy.net/occupation/us/md/occupy-university-maryland,,
1e963363-41b1-bce4-f1d5-ebee12d708e4,"Occupy London, Trafalgar Square",,,,,,,,"London, Trafalgar Sq.",,,,United Kingdom,,51.5063,-0.12714,,,,http://occupytrafalgarsquare.wordpress.com,,,,,,,,,@OccupyTraf,,,@OccupyTraf,,,,,,,,,,,,,,,,,,,,,http://directory.occupy.net/occupation/gb/occupy-london-trafalgar-square,http://live.fga-directory.gotpantheon.com/sites/default/files/images/occupations/icons/mayday-2012-8-1024x696.jpg,http://directory.occupy.net/sites/default/files/styles/occupation_thumb_med/public/images/occupations/icons/mayday-2012-8-1024x696.jpg
1e963363-41b1-bce4-f1d5-ebee12d708e4,"Occupy London, Trafalgar Square",,,,,,,,"London, Trafalgar Sq.",,,,United Kingdom,,51.5063,-0.12714,,,,http://occupytrafalgarsquare.wordpress.com,,,,,,,,,@OccupyTraf,,,@OccupyTraf,,,,,,,,,,,,,,,,,,,,,http://directory.occupy.net/occupation/gb/occupy-london-trafalgar-square,http://live.fga-directory.gotpantheon.com/sites/default/files/images/occupations/icons/occupy-london-sq-white-col_3.jpg,http://directory.occupy.net/sites/default/files/styles/occupation_thumb_med/public/images/occupations/icons/occupy-london-sq-white-col.jpg
1e9ffbab-e550-3f74-61d9-7e5eadbc3a40,Occupy Aurora CO,,,,720-302-3480,,,,Aurora,,CO,,United States,,39.7087,-104.813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://directory.occupy.net/occupation/us/co/occupy-aurora-co,,
1ef51a4c-771a-f034-716e-08429c9bf027,Occupy Dartmouth College,,,,,,,,Hanover,,NH,,United States,,43.7005,-72.2895,,,,,,,,,,,,,@OccupyDartmouth,,,@OccupyDartmouth,,,,,,,,http://meetup.com/occupytogether/Hanover-NH/,,,,,,,,,,,,,http://directory.occupy.net/occupation/us/nh/occupy-dartmouth-college,http://live.fga-directory.gotpantheon.com/sites/default/files/default_images/hemisphere-sketch-smsq.png,http://directory.occupy.net/sites/default/files/styles/occupation_thumb_med/public/images/occupations/icons/hemisphere-sketch-smsq.png
1f0c6627-9877-d7f4-b5a0-5dc949231a3b,Occupy Bowling Green OH,,,,,,,,Bowling Green,,OH,,United States,,41.3755,-83.6504,,,,,,,,,,,,,@OccupyBG,,,@OccupyBG,http://facebook.com/OccupyBG,,,,,,,,,,,,,,,,,,,,http://directory.occupy.net/occupation/us/oh/occupy-bowling-green-oh,,
1f1d4b8f-7ec8-8b24-edad-e6312241484f,Occupy Trier,,,,,,,,Trier,,,,Germany,,49.7572,6.63649,,,,http://occupytrier.org,http://ireport.cnn.com/docs/DOC-693368?ref=feeds/latest,,,,,,,,@OccupyTrier,,,@OccupyTrier,https://www.facebook.com/events/136458346454917/,,,,,,,,,,,,,,,,,,,,http://directory.occupy.net/occupation/de/occupy-trier,http://live.fga-directory.gotpantheon.com/sites/default/files/images/occupations/icons/occupytrierjpg-1881010p9.jpg,http://directory.occupy.net/sites/default/files/styles/occupation_thumb_med/public/images/occupations/icons/occupytrierjpg-1881010p9.jpg
1f93f85d-1f5b-9794-19de-295861269604,Occupy Jackson Hole,,,,307-734-1606,,,,Jackson Hole,,WY,,United States,,43.6335,-110.708,,,,,,,,,,,,,,,,,http://facebook.com/groups/242236869158039,,,,,,,,,,,,,,,,,,,shawncooper8@hotmail.com,http://directory.occupy.net/occupation/us/wy/occupy-jackson-hole,,
1f9a004a-9cac-6174-b5a7-2e0d96372fdd,Occupy Alkmaar,,,,,,,,Alkmaar,,,,Netherlands,,52.6326,4.75234,,,,,http://www.talk2000.nl/mediawiki/index.php/Occupy_Alkmaar,http://soundcloud.com/occupyalkmaar,http://www.flickr.com/photos/jimforest/6298732645/,,,,,,@OccupyAlkmaar,,,@OccupyAlkmaar,https://www.facebook.com/pages/Occupy-Alkmaar/212652265472410,https://www.facebook.com/pages/Occupy/336856706370571,,,,,,,http://www.youtube.com/watch?v=nNKHv1it820,,,,,,,,,,,,http://directory.occupy.net/occupation/nl/occupy-alkmaar,http://live.fga-directory.gotpantheon.com/sites/default/files/images/occupations/icons/0_0.jpg,http://directory.occupy.net/sites/default/files/styles/occupation_thumb_med/public/images/occupations/icons/0.jpg
1f9a004a-9cac-6174-b5a7-2e0d96372fdd,Occupy Alkmaar,,,,,,,,Alkmaar,,,,Netherlands,,52.6326,4.75234,,,,,http://www.talk2000.nl/mediawiki/index.php/Occupy_Alkmaar,http://soundcloud.com/occupyalkmaar,http://www.flickr.com/photos/jimforest/6298732645/,,,,,,@OccupyAlkmaar,,,@OccupyAlkmaar,https://www.facebook.com/pages/Occupy-Alkmaar/212652265472410,https://www.facebook.com/pages/Occupy/336856706370571,,,,,,,http://www.youtube.com/watch?v=nNKHv1it820,,,,,,,,,,,,http://directory.occupy.net/occupation/nl/occupy-alkmaar,http://live.fga-directory.gotpantheon.com/sites/default/files/default_images/hemisphere-sketch-smsq.png,http://directory.occupy.net/sites/default/files/styles/occupation_thumb_med/public/images/occupations/icons/hemisphere-sketch-smsq.png
20253f43-a204-8764-e5b1-8c46c1aa853e,Occupy Olympia,10/18/11,18-Oct-11,,360-352-8526,Heritage Park,,,Olympia,,WA,,United States,,47.0392,-122.891,,,,http://occupyolympia.org,http://occupywa.tumblr.com,,,,,,,,@MediaOccupyOly,@OccupyOly,@OccupyOlympia,"@MediaOccupyOly, @OccupyOly, @OccupyOlympia",http://facebook.com/groups/281229991906352,,,,,,,,,,,http://www.ustream.tv/channel/occupybellinghamwa,,,,,,,,,http://directory.occupy.net/occupation/us/wa/occupy-olympia,,
2041ae03-1d58-fd94-25cc-ab3cc407dcbd,Occupy Shawnee,,,OccupyShawnee@gmail.com,405-886-8729,,,,Shawnee,,OK,,United States,,35.332,-96.9248,,,,,,,,,,,,,@OccupyShawnee,,,@OccupyShawnee,http://facebook.com/OKShawnee,,,,,,,http://meetup.com/occupytogether/Shawnee-OK/,,,,,,,,,,,,,http://directory.occupy.net/occupation/us/ok/occupy-shawnee,,
20cf2d57-f937-e964-b1e7-871bc7d8cb24,Occupy Lake Worth,10/8/11,8-Oct-11,,,Bryant Park,,,Lake Worth,,FL,,United States,,26.6163,-80.0572,,,,,,,,,,,,,,,,,http://www.facebook.com/OccupyLakeWorth,,,,,,,http://www.meetup.com/occupytogether/Lake-Worth-FL/,,,,,,,,,,,,,http://directory.occupy.net/occupation/us/fl/occupy-lake-worth,,
210023fc-7789-3794-7957-355d0e12d31b,Occupy Watertown,,,occupywatertown2012@gmail.com,315 286-2258,Occupy Watertown,"1 Public Square, Watertown, NY 13601",,Watertown,,NY,,United States,13601,44.036,-75.9011,,,,http://www.occupywatertown.org,,,,,,,,,,,,,https://www.facebook.com/occupywatertown,,,http://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=7&sqi=2&ved=0CFAQFjAG&url=http%3A//www.watertowndailytimes.com/article/20111006/NEWS05/710069904&ei=eVegT7WLL8awgwenysmGDg&usg=AFQjCNFM7i7WO5GG4hE0QKZ50etFY4fgLQ&sig2=VbiN4XBsYX5d38T26rumhA,,,,http://www.meetup.com/occupytogether/Watertown-NY/669622/,http://www.youtube.com/watch?v=AvupNtjoH00,,,,,,,,,,,occupywatertown2012@gmail.com,http://directory.occupy.net/occupation/us/ny/occupy-watertown-0,http://live.fga-directory.gotpantheon.com/sites/default/files/images/occupations/icons/logo.jpg,http://directory.occupy.net/sites/default/files/styles/occupation_thumb_med/public/images/occupations/icons/logo.jpg
213802c9-c62a-5cf4-65ba-e65da5bd93b8,Occupy Anniston,,,,,,,,Anniston,,AL,,United States,,33.6571,-85.8195,,,,,,,,,,,,,@OccupyAnniston,,,@OccupyAnniston,http://www.facebook.com/OccupyAnniston,,,,,,,,,,,,,,,,,,,,http://directory.occupy.net/occupation/us/al/occupy-anniston,,
2237828b-0960-04d4-957d-dc9a598f7ed4,Occupy Walnut Creek,12/10/11,10-Dec-11,,,,Main St & Mt. Diablo Blvd,,Walnut Creek,,CA,,United States,,37.8973,-122.06,,,,http://occupywalnutcreek.org,,,,,,,,,,,,,http://www.facebook.com/pages/Occupy-Walnut-Creek/249720645074573,,,,,,,,,,,,,,,,,,,,http://directory.occupy.net/occupation/us/ca/occupy-walnut-creek,,
2248e26d-91dc-3b64-f1b6-fafb5fb4cce6,Occupy Italy TX,,,terrierislander@gmail.com,,,,,Italy,,TX,,United States,,32.1848,-96.8894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://directory.occupy.net/occupation/us/tx/occupy-italy-tx,,
224cfa61-c141-1714-45ee-2ebf134fee28,Occupy Eau Claire,,,occupy.eauclaire.wi@gmail.com,,,,,Eau Claire,,WI,,United States,,44.8165,-91.5012,,,,http://www.occupyappleton.org/,,,,,,,,,,,,,http://www.facebook.com/pages/Occupy-Eau-Claire/204299266310529,,,,,,,http://www.meetup.com/occupytogether/Eau-Claire-WI/,,,,,,,,,,,,,http://directory.occupy.net/occupation/us/wi/occupy-eau-claire,,
226e2379-c558-f714-214d-21d10537feed,Occupy University of Illinios,,,,,University of Illinios,,,Champaign-Urbana,,IL,,United States,,40.1142,-88.2435,,,,,,,,,#OccupyUIUC,,,,@OccupyUIUC,,,@OccupyUIUC,,,,,,,,,,,,,,,,,,,,,http://directory.occupy.net/occupation/us/il/occupy-university-illinios,,
2294d336-b804-4774-5d86-6ef3ad383b4f,Occupy Saguenay,10/15/11,15-Oct-11,,,parc du Bassin,,,Saguenay,,,,Canada,,48.4281,-71.0685,"Citizens of the world unite to occupy public space!<br>Description<br>Thousands of people around the world occupy the public space, the space is theirs to claim justice, peace and solidarity in the world. The world is changing, one city at a time! APPOINTMENT EVERY Saturday at SOLIDARITY BASIN (Basin Park Street TachÃ©, between Price and BossÃ©) <br>Bring your ideas, your shops, your skills, your expertise, your music, your friends! It is time to think for ourselves and decide the future that awaits us. * This page may help us to exchange ideas and learn about planned actions here and abroad. It is the responsibility of everyone to ensure that the remarks here are in the spirit of the movement: Peaceful, open and tolerant. Thank you! :)<br>***<br>Les citoyens de la planÃ¨te s'unissent pour occuper l'espace public!<br>Description<br>Des milliers de gens partout sur la planÃ¨te occupent l'espace public, l'espace qui leur appartient, afin de revendiquer justice, paix et solidaritÃ© dans le monde.<br>Le monde est en train de changer, une ville Ã  la fois!<br>RENDEZ-VOUS TOUS LES SAMEDI au BASSIN DE LA SOLIDARITÃ‰ (Parc du bassin, rue TachÃ©, entre Price et BossÃ©)<br>Apportez vos idÃ©es, vos ateliers, vos compÃ©tences, votre savoir-faire, votre musique, vos amis!! Il est temps de penser par nous-mÃªmes et de dÃ©cider de l'avenir qui nous attend.<br>*Cette page peut nous aider Ã  Ã©changer des idÃ©es et Ã  s'informer sur les actions prÃ©vues ici et ailleurs. Il est de la responsabilitÃ© de chacun de s'assurer que les propos tenus ici restent dans l'esprit du mouvement : Pacifiques, ouverts et tolÃ©rants. Merci ! : )",,,,,,,,,,,,,,,,https://www.facebook.com/Occupons.Saguenay,,,,,,,,,,,,,,,,,,,,http://directory.occupy.net/occupation/ca/occupy-saguenay,http://live.fga-directory.gotpantheon.com/sites/default/files/images/occupations/icons/387246-instar-evenement-occupons-wall-street.jpg,http://directory.occupy.net/sites/default/files/styles/occupation_thumb_med/public/images/occupations/icons/387246-instar-evenement-occupons-wall-street.jpg
